	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
820	2060973.0	Purpureocillium takamizusanense	XP_047838798.1	239.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.1999999999999997e-53	195.5	11.7	1.0	1.0	1.9000000000000002e-58	2.9e-53	195.0	11.7	14.0	182.0	23.0	186.0	9.0	186.0	0.95	uncharacterized protein JDV02_001860 [Purpureocillium takamizusanense]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Purpureocillium takamizusanense	brown
836	2211644.0	Monosporascus sp. CRB-8-3	RYP40824.1	234.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.2999999999999997e-53	195.4	10.8	1.0	1.0	1.9000000000000002e-58	3e-53	195.0	10.8	7.0	181.0	12.0	182.0	6.0	183.0	0.92	hypothetical protein DL769_011707 [Monosporascus sp. CRB-8-3]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Monosporascus sp. CRB-8-3	brown
588	1208366.0	Fusarium sarcochroum	KAF4959798.1	380.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3e-53	195.0	11.9	1.0	1.0	1.9000000000000002e-58	3e-53	195.0	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	hypothetical protein FSARC_10623 [Fusarium sarcochroum]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	BBA 63714	brown
355	326681.0	Hypoxylon trugodes	XP_051309616.1	260.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2e-53	195.6	14.2	1.0	1.0	1.9000000000000002e-58	3e-53	195.0	14.2	3.0	181.0	11.0	189.0	9.0	190.0	0.92	cellulase-like protein [Hypoxylon trugodes]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Hypoxylon trugodes	brown
834	2211642.0	Monosporascus sp. 5C6A	RYP74908.1	234.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.2999999999999997e-53	195.4	11.2	1.0	1.0	1.9000000000000002e-58	3e-53	195.0	11.2	12.0	182.0	17.0	183.0	5.0	183.0	0.92	hypothetical protein DL771_002692 [Monosporascus sp. 5C6A]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Monosporascus sp. 5C6A	brown
214	110542.0	Hypoxylon rubiginosum	KAI6081890.1	241.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.1999999999999997e-53	195.5	16.6	1.0	1.0	2e-58	3.0999999999999997e-53	195.0	16.6	9.0	181.0	16.0	188.0	6.0	189.0	0.92	glycoside hydrolase family 45 protein [Hypoxylon rubiginosum]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Hypoxylon rubiginosum	brown
699	1447883.0	Polytolypa hystricis UAMH7299	PGH00786.1	209.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.1999999999999997e-53	195.4	12.2	1.0	1.0	2e-58	3.0999999999999997e-53	195.0	12.2	5.0	181.0	14.0	188.0	10.0	189.0	0.92	hypothetical protein AJ80_09125 [Polytolypa hystricis UAMH7299]	False	Eukaryota	Fungi	Ascomycota	Onygenales	Polytolypa hystricis	brown
337	312200.0	Mycoblastus sanguinarius	MCJ1452051.1	235.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.9e-53	195.7	18.7	1.0	1.0	2e-58	3.0999999999999997e-53	195.0	18.7	5.0	181.0	13.0	181.0	9.0	182.0	0.92	hypothetical protein [Mycoblastus sanguinarius]	False	Eukaryota	Fungi	Ascomycota	Lecanorales	Mycoblastus sanguinarius	brown
344	323540.0	Xylaria digitata	KAI0534727.1	238.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.2999999999999997e-53	195.4	12.8	1.0	1.0	2e-58	3.0999999999999997e-53	195.0	12.8	14.0	179.0	20.0	181.0	6.0	185.0	0.93	glycoside hydrolase family 45 protein [Xylaria digitata]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Xylaria digitata	brown
950	2821753.0	Chaetomium sp. MPI-CAGE-AT-0009	KAH6845296.1	225.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.5e-53	195.3	13.4	1.0	1.0	2.1000000000000002e-58	3.2999999999999996e-53	194.9	13.4	10.0	181.0	14.0	184.0	5.0	185.0	0.89	glycoside hydrolase [Chaetomium sp. MPI-CAGE-AT-0009]	False	Eukaryota	Fungi	Ascomycota	Sordariales	Chaetomium sp. MPI-CAGE-AT-0009	brown
833	2175907.0	Colletotrichum sojae	KAF6820780.1	231.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.5e-53	195.3	10.6	1.0	1.0	2.1000000000000002e-58	3.2999999999999996e-53	194.9	10.6	13.0	181.0	20.0	189.0	7.0	190.0	0.93	glycoside hydrolase family 45 protein [Colletotrichum sojae]	False	Eukaryota	Fungi	Ascomycota	Glomerellales	Colletotrichum sojae	brown
660	1347389.0	Colletotrichum sidae	TEA22462.1	230.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.5e-53	195.3	13.8	1.0	1.0	2.1000000000000002e-58	3.2999999999999996e-53	194.9	13.8	13.0	181.0	19.0	188.0	7.0	189.0	0.93	putative endoglucanase type K [Colletotrichum sidae]	False	Eukaryota	Fungi	Ascomycota	Glomerellales	Colletotrichum sidae	brown
186	100816.0	Madurella mycetomatis	KXX82926.1	249.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.2999999999999997e-53	195.4	13.8	1.0	1.0	2.2e-58	3.5e-53	194.8	13.8	12.0	181.0	19.0	188.0	7.0	189.0	0.91	putative endoglucanase type K [Madurella mycetomatis]	False	Eukaryota	Fungi	Ascomycota	Sordariales	Madurella mycetomatis	brown
422	520572.0	Caloplaca aetnensis	KAI4193649.1	250.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.8e-53	195.1	11.4	1.0	1.0	2.4e-58	3.7e-53	194.7	11.4	14.0	181.0	22.0	187.0	10.0	188.0	0.92	MAG: hypothetical protein LQ346_003865 [Caloplaca aetnensis]	False	Eukaryota	Fungi	Ascomycota	Teloschistales	Caloplaca aetnensis	brown
310	256645.0	Dendryphion nanum	KAH7112477.1	265.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.7e-53	195.2	15.3	1.0	1.0	2.4e-58	3.8e-53	194.7	15.3	13.0	181.0	19.0	186.0	7.0	187.0	0.93	glycosyl hydrolase family 45-domain-containing protein [Dendryphion nanum]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Dendryphion nanum	brown
603	1245745.0	Beauveria bassiana D1-5	KGQ12157.1	232.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3e-53	195.0	12.4	1.0	1.0	2.5000000000000002e-58	3.8999999999999997e-53	194.7	12.4	4.0	182.0	9.0	183.0	5.0	183.0	0.92	Putative endoglucanase type K [Beauveria bassiana D1-5]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Beauveria bassiana	brown
68	40658.0	Plectosphaerella cucumerina	KAH7367677.1	1086.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.9e-53	195.6	9.8	1.0	1.0	2.6e-58	4.0999999999999996e-53	194.6	9.8	12.0	181.0	17.0	180.0	5.0	181.0	0.93	hypothetical protein B0T11DRAFT_295451 [Plectosphaerella cucumerina]	False	Eukaryota	Fungi	Ascomycota	Glomerellales	Plectosphaerella cucumerina	brown
212	110526.0	Ustulina deusta	KAI3331024.1	237.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.8e-53	195.1	11.0	1.0	1.0	2.7000000000000002e-58	4.2e-53	194.5	11.0	9.0	179.0	15.0	181.0	7.0	185.0	0.93	glycoside hydrolase family 45 protein [Ustulina deusta]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Kretzschmaria deusta (Hoffm.) P.M.D. Martin, 1970	brown
375	367110.0	Neurospora crassa OR74A	XP_957107.1	293.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.5e-53	194.4	12.2	1.0	1.0	2.900000000000001e-58	4.5e-53	194.4	12.2	12.0	181.0	18.0	182.0	6.0	183.0	0.94	endoglucanase V [Neurospora crassa OR74A]	False	Eukaryota	Fungi	Ascomycota	Sordariales	Neurospora crassa	brown
379	390894.0	Lophium mytilinum	KAF2494012.1	343.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.5e-53	194.4	15.7	1.0	1.0	2.900000000000001e-58	4.5e-53	194.4	15.7	12.0	181.0	17.0	188.0	5.0	189.0	0.91	hypothetical protein BU16DRAFT_463634 [Lophium mytilinum]	False	Eukaryota	Fungi	Ascomycota	Mytilinidiales	Lophium mytilinum	brown
56	38033.0	Chaetomium globosum	KAH6650074.1	225.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.5e-53	194.8	13.6	1.0	1.0	2.900000000000001e-58	4.5e-53	194.4	13.6	6.0	181.0	11.0	184.0	5.0	185.0	0.91	glycoside hydrolase [Chaetomium globosum]	False	Eukaryota	Fungi	Ascomycota	Sordariales	CBS 160.62	brown
937	2773459.0	Fusarium sp. DS 682	KAF9766769.1	384.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.599999999999999e-53	194.4	12.8	1.0	1.0	3e-58	4.599999999999999e-53	194.4	12.8	12.0	181.0	14.0	180.0	4.0	181.0	0.93	hypothetical protein IL306_000790 [Fusarium sp. DS 682]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium sp. DS 682	brown
213	110534.0	Biscogniauxia marginata	KAI1498025.1	237.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.2999999999999996e-53	194.9	9.7	1.0	1.0	3e-58	4.599999999999999e-53	194.4	9.7	11.0	179.0	18.0	182.0	8.0	186.0	0.93	glycoside hydrolase family 45 protein [Biscogniauxia marginata]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Biscogniauxia marginata	brown
374	363999.0	Xylaria grammica	RWA14015.1	296.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.599999999999999e-53	194.4	10.6	1.0	1.0	3e-58	4.599999999999999e-53	194.4	10.6	14.0	179.0	20.0	181.0	6.0	186.0	0.93	hypothetical protein EKO27_g1056 [Xylaria grammica]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Xylaria grammica	brown
100	48703.0	Podospora comata	VBB72572.1	245.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.1999999999999996e-53	194.9	15.0	1.0	1.0	3.2e-58	4.9e-53	194.3	15.0	8.0	181.0	11.0	184.0	4.0	185.0	0.92	Putative Glycoside Hydrolase Family 45 [Podospora comata]	False	Eukaryota	Fungi	Ascomycota	Sordariales	Podospora comata	brown
433	573729.0	Thermothelomyces thermophilus ATCC 42464	XP_003659323.1	225.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.0999999999999997e-53	195.0	9.3	1.0	1.0	3.100000000000001e-58	4.9e-53	194.3	9.3	13.0	181.0	17.0	184.0	7.0	185.0	0.92	glycoside hydrolase family 45 protein [Thermothelomyces thermophilus ATCC 42464]	False	Eukaryota	Fungi	Ascomycota	Sordariales	Thermothelomyces thermophilus	brown
351	326644.0	Daldinia caldariorum	XP_047786357.1	231.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.5e-53	194.8	15.3	1.0	1.0	3.100000000000001e-58	4.9e-53	194.3	15.3	8.0	181.0	15.0	188.0	7.0	189.0	0.91	glycoside hydrolase family 45 protein [Daldinia caldariorum]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Daldinia caldariorum	brown
845	2364996.0	Fusarium austroafricanum	KAF4450652.1	365.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5.499999999999999e-53	194.2	11.7	1.0	1.0	3.5e-58	5.499999999999999e-53	194.2	11.7	12.0	181.0	14.0	180.0	4.0	181.0	0.93	endoglucanase type K [Fusarium austroafricanum]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium austroafricanum	brown
250	155417.0	Monosporascus ibericus	RYP04828.1	234.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.2e-53	194.5	11.2	1.0	1.0	3.6e-58	5.6e-53	194.1	11.2	7.0	181.0	12.0	182.0	6.0	183.0	0.92	hypothetical protein DL764_004203 [Monosporascus ibericus]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Monosporascus ibericus	brown
920	2663376.0	Xylariaceae sp. FL1272	KAI0158080.1	256.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.2999999999999996e-53	194.9	15.4	1.0	1.0	3.6e-58	5.6e-53	194.1	15.4	3.0	181.0	9.0	187.0	7.0	188.0	0.91	cellulase-like protein [Xylariaceae sp. FL1272]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Xylariaceae sp. FL1272	brown
358	327505.0	Fusarium oxysporum f. sp. radicis-cucumerinum	PCD35903.1	357.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3e-53	195.0	11.9	1.0	1.0	3.9e-58	6.1e-53	194.0	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	hypothetical protein AU210_008459 [Fusarium oxysporum f. sp. radicis-cucumerinum]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
187	100902.0	Fusarium oxysporum f. sp. conglutinans	KAF6517237.1	357.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.9e-53	195.1	11.9	1.0	1.0	3.9e-58	6.1e-53	194.0	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	hypothetical protein HZS61_002798 [Fusarium oxysporum f. sp. conglutinans]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
352	326645.0	Daldinia childiae	XP_033433912.1	230.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.399999999999999e-53	194.5	13.0	1.0	1.0	4e-58	6.199999999999999e-53	194.0	13.0	12.0	181.0	18.0	187.0	7.0	188.0	0.89	putative endoglucanase type K [Daldinia childiae]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Daldinia childiae	brown
899	2614591.0	Xylariaceae sp. FL1019	KAI1267728.1	255.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.8999999999999997e-53	194.6	14.7	1.0	1.0	4.1e-58	6.3e-53	194.0	14.7	10.0	181.0	16.0	186.0	7.0	187.0	0.9	cellulase-like protein [Xylariaceae sp. FL1019]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Xylariaceae sp. FL1019	brown
436	578093.0	Lineolata rhizophorae	KAF2454712.1	237.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.9e-53	194.3	15.2	1.0	1.0	4.1e-58	6.399999999999999e-53	193.9	15.2	6.0	181.0	13.0	191.0	8.0	192.0	0.91	RlpA-like double-psi beta-barrel-protein domain-containing protein-containing protein [Lineolata rhizophorae]	False	Eukaryota	Fungi	Ascomycota	Lineolatales	Lineolata rhizophorae	brown
8	5127.0	Fusarium fujikuroi	KLO98617.1	307.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	6.399999999999999e-53	193.9	12.1	1.0	1.0	4.1e-58	6.399999999999999e-53	193.9	12.1	12.0	181.0	14.0	180.0	4.0	181.0	0.93	putative endoglucanase [Fusarium fujikuroi]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium fujikuroi	brown
502	857340.0	Acremonium chrysogenum ATCC 11550	KFH43153.1	232.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.9e-53	194.3	9.4	1.0	1.0	4.1e-58	6.399999999999999e-53	193.9	9.4	12.0	181.0	18.0	182.0	4.0	183.0	0.93	putative endoglucanase type K-like protein [Acremonium chrysogenum ATCC 11550]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Acremonium chrysogenum	brown
18	5507.0	Fusarium oxysporum	RKK85689.1	366.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.0999999999999997e-53	195.0	11.9	1.0	1.0	4.200000000000001e-58	6.5e-53	193.9	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	putative endoglucanase type K [Fusarium oxysporum]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
914	2663365.0	Hypoxylon sp. FL1284	KAI0169117.1	241.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.799999999999999e-53	194.4	17.4	1.0	1.0	4.200000000000001e-58	6.5e-53	193.9	17.4	9.0	181.0	16.0	188.0	7.0	189.0	0.92	glycoside hydrolase family 45 protein [Hypoxylon sp. FL1284]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Hypoxylon sp. FL1284	brown
123	61366.0	Fusarium oxysporum f. sp. cubense	TVY66822.1	366.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.0999999999999997e-53	195.0	11.9	1.0	1.0	4.200000000000001e-58	6.5e-53	193.9	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	putative endoglucanase type K [Fusarium oxysporum f. sp. cubense]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
593	1215361.0	Colletotrichum nupharicola	KAJ0342687.1	229.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5e-53	194.3	12.3	1.0	1.0	4.200000000000001e-58	6.5e-53	193.9	12.3	12.0	181.0	17.0	187.0	6.0	188.0	0.92	hypothetical protein COL922a_000964 [Colletotrichum nupharicola]	False	Eukaryota	Fungi	Ascomycota	Glomerellales	Colletotrichum nupharicola	brown
851	2502994.0	Fusarium odoratissimum	EMT70567.1	376.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7e-53	193.8	11.9	1.0	1.0	4.5e-58	7e-53	193.8	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	Putative endoglucanase type K [Fusarium odoratissimum]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Foc TR4	brown
175	96317.0	Fusarium oxysporum f. sp. matthiolae	KAH7480192.1	376.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7e-53	193.8	11.9	1.0	1.0	4.5e-58	7e-53	193.8	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	putative endoglucanase type K [Fusarium oxysporum f. sp. matthiolae]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
453	660027.0	Fusarium oxysporum Fo47	XP_031040825.2	376.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7e-53	193.8	11.9	1.0	1.0	4.5e-58	7e-53	193.8	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	endoglucanase type K [Fusarium oxysporum Fo47]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
305	242507.0	Pyricularia oryzae 70-15	XP_003714252.1	228.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5.499999999999999e-53	194.2	10.8	1.0	1.0	4.600000000000001e-58	7.099999999999999e-53	193.8	10.8	8.0	181.0	12.0	186.0	5.0	187.0	0.9	endoglucanase [Pyricularia oryzae 70-15]	False	Eukaryota	Fungi	Ascomycota	Magnaporthales	BPI 841383 [[Magnaporthe oryzae]]	brown
420	515849.0	Podospora anserina S mat+	XP_001908770.1	245.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.599999999999999e-53	194.4	15.4	1.0	1.0	4.7e-58	7.2e-53	193.8	15.4	8.0	181.0	11.0	184.0	4.0	185.0	0.92	uncharacterized protein PODANS_1_11070 [Podospora anserina S mat+]	False	Eukaryota	Fungi	Ascomycota	Sordariales	Podospora anserina	brown
704	1460502.0	Colletotrichum nymphaeae SA-01	KXH44598.1	235.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5.4e-53	194.2	13.1	1.0	1.0	4.7e-58	7.299999999999999e-53	193.8	13.1	10.0	181.0	17.0	193.0	8.0	194.0	0.89	glycosyl hydrolase family 45 [Colletotrichum nymphaeae SA-01]	False	Eukaryota	Fungi	Ascomycota	Glomerellales	Colletotrichum nymphaeae	brown
138	72712.0	Fusarium oxysporum f. sp. albedinis	KAI3584366.1	385.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.4e-53	193.7	11.9	1.0	1.0	4.7e-58	7.4e-53	193.7	11.9	12.0	181.0	14.0	180.0	4.0	181.0	0.93	glycosyl hydrolase family 45-domain-containing protein [Fusarium oxysporum f. sp. albedinis]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
324	282569.0	Fusarium gaditjirri	KAF4956654.1	385.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.4e-53	193.7	12.0	1.0	1.0	4.8e-58	7.4e-53	193.7	12.0	12.0	181.0	14.0	180.0	4.0	181.0	0.93	hypothetical protein FGADI_3643 [Fusarium gaditjirri]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium gaditjirri	brown
781	1813822.0	Xylariales sp. No.14919	GAW13373.1	296.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.9e-53	193.6	10.8	1.0	1.0	5.1e-58	7.9e-53	193.6	10.8	13.0	179.0	19.0	181.0	6.0	185.0	0.93	hypothetical protein ANO14919_027570 [Xylariales sp. No.14919]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Xylariales sp. No.14919	brown
518	948311.0	Fusarium proliferatum	RKL37157.1	376.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	8e-53	193.6	12.5	1.0	1.0	5.1e-58	8e-53	193.6	12.5	12.0	181.0	14.0	180.0	4.0	181.0	0.93	putative endoglucanase type K [Fusarium proliferatum]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium proliferatum	brown
454	660029.0	Fusarium oxysporum NRRL 32931	EWY91908.1	403.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4e-53	194.6	11.9	1.0	1.0	5.3e-58	8.199999999999999e-53	193.6	11.9	12.0	181.0	60.0	226.0	50.0	227.0	0.93	endoglucanase type K [Fusarium oxysporum NRRL 32931]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
547	1080344.0	Fusarium oxysporum f. sp. pisi HDV247	EXA46150.1	403.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.8999999999999997e-53	194.6	11.9	1.0	1.0	5.3e-58	8.199999999999999e-53	193.6	11.9	12.0	181.0	60.0	226.0	50.0	227.0	0.93	endoglucanase type K [Fusarium oxysporum f. sp. pisi HDV247]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
553	1089451.0	Fusarium odoratissimum NRRL 54006	XP_031061175.1	403.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4e-53	194.6	11.9	1.0	1.0	5.3e-58	8.199999999999999e-53	193.6	11.9	12.0	181.0	60.0	226.0	50.0	227.0	0.93	endoglucanase type K [Fusarium odoratissimum NRRL 54006]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Foc TR4	brown
397	426428.0	Fusarium oxysporum f. sp. lycopersici 4287	XP_018248487.1	412.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.2e-53	194.5	11.9	1.0	1.0	5.6e-58	8.6e-53	193.5	11.9	12.0	181.0	60.0	226.0	50.0	227.0	0.93	endoglucanase type K [Fusarium oxysporum f. sp. lycopersici 4287]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium oxysporum	brown
220	114800.0	Daldinia vernicosa	XP_047863069.1	230.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	6.399999999999999e-53	193.9	13.3	1.0	1.0	5.7e-58	8.799999999999999e-53	193.5	13.3	12.0	181.0	18.0	187.0	7.0	188.0	0.89	glycoside hydrolase family 45 protein [Daldinia vernicosa]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Daldinia vernicosa	brown
905	2614607.0	Hypoxylon sp. NC0597	KAI0150019.1	261.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	6.199999999999999e-53	194.0	15.9	1.0	1.0	5.9e-58	9.2e-53	193.4	15.9	7.0	181.0	14.0	188.0	6.0	189.0	0.92	cellulase-like protein [Hypoxylon sp. NC0597]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Hypoxylon sp. NC0597	brown
411	474922.0	Colletotrichum gloeosporioides	XP_045264447.1	230.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	8e-53	193.6	13.3	1.0	1.0	6.5e-58	1e-52	193.3	13.3	12.0	181.0	17.0	188.0	5.0	189.0	0.91	putative endoglucanase type K [Colletotrichum gloeosporioides]	False	Eukaryota	Fungi	Ascomycota	Glomerellales	Colletotrichum gloeosporioides	brown
442	599730.0	Wickerhamomyces pijperi	KAH3674874.1	478.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1e-52	193.3	11.5	1.0	1.0	6.4e-58	1e-52	193.3	11.5	15.0	181.0	267.0	434.0	251.0	435.0	0.94	hypothetical protein WICPIJ_009444 [Wickerhamomyces pijperi]	False	Eukaryota	Fungi	Ascomycota	Saccharomycetales	Wickerhamomyces pijperi	brown
613	1279085.0	Fusarium fujikuroi IMI 58289	XP_023431139.1	381.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.1e-52	193.2	12.1	1.0	1.0	7.100000000000001e-58	1.1e-52	193.2	12.1	12.0	181.0	14.0	180.0	4.0	181.0	0.93	probable endoglucanase [Fusarium fujikuroi IMI 58289]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium fujikuroi	brown
147	78864.0	Fusarium globosum	KAF5698486.1	299.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.2e-53	193.8	12.7	1.0	1.0	7.100000000000001e-58	1.1e-52	193.2	12.7	13.0	181.0	45.0	210.0	35.0	211.0	0.94	endoglucanase type K, partial [Fusarium globosum]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Fusarium globosum	brown
889	2614580.0	Nemania sp. NC0429	KAI1108163.1	238.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.4e-53	193.7	12.8	1.0	1.0	7.3e-58	1.1e-52	193.1	12.8	13.0	179.0	19.0	182.0	6.0	186.0	0.92	glycoside hydrolase family 45 protein [Nemania sp. NC0429]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Nemania sp. NC0429	brown
565	1141098.0	Pseudomassariella vexata	XP_040710679.1	302.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.1e-52	193.2	14.8	1.0	1.0	7.2e-58	1.1e-52	193.2	14.8	9.0	181.0	15.0	183.0	5.0	184.0	0.92	RlpA-like double-psi beta-barrel-protein domain-containing protein-containing protein [Pseudomassariella vexata]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Pseudomassariella vexata	brown
